area,bedrooms,bathrooms,floors,parking,property_age,location,property_type,price
1807.0,3,3.0,2,2.0,5.0,Chennai,Apartment,21320000.0
2120.0,4,4.0,1,1.0,31.0,Pune,Independent House,17140000.0
2101.0,4,3.0,2,1.0,44.0,Chennai,Apartment,17850000.0
1047.0,2,2.0,1,0.0,7.0,Mumbai,Apartment,16500000.0
2194.0,4,4.0,1,0.0,4.0,Hyderabad,Independent House,25050000.0
2059.0,3,2.0,1,1.0,12.0,Mumbai,Apartment,38460000.0
2640.0,5,4.0,2,3.0,41.0,Hyderabad,Villa,22010000.0
1852.0,3,3.0,3,1.0,,Mumbai,Independent House,28510000.0
3123.0,5,5.0,2,1.0,37.0,Hyderabad,Independent House,24950000.0
2435.0,4,4.0,3,2.0,,Pune,Independent House,23710000.0
1228.0,2,2.0,1,1.0,20.0,Pune,Apartment,9630000.0
1870.0,3,2.0,1,,24.0,Bangalore,Independent House,21740000.0
2247.0,4,4.0,3,3.0,22.0,Delhi,Villa,37560000.0
2086.0,4,3.0,2,0.0,38.0,Pune,Independent House,17280000.0
1067.0,2,2.0,1,0.0,35.0,Chennai,Apartment,8420000.0
1077.0,2,2.0,2,1.0,7.0,Delhi,Apartment,15010000.0
1227.0,2,2.0,2,1.0,12.0,Delhi,Independent House,19860000.0
2327.0,4,4.0,3,0.0,12.0,Pune,Independent House,24770000.0
1242.0,2,1.0,2,2.0,38.0,Bangalore,Apartment,13570000.0
2441.0,4,3.0,3,2.0,27.0,Pune,Villa,33660000.0
2110.0,4,4.0,1,2.0,5.0,Pune,Villa,33850000.0
1453.0,2,2.0,3,1.0,1.0,Pune,Independent House,15750000.0
1684.0,3,2.0,2,2.0,8.0,Delhi,Apartment,20960000.0
1297.0,2,1.0,2,2.0,31.0,Delhi,Apartment,13460000.0
2273.0,4,3.0,2,0.0,,Mumbai,Independent House,30880000.0
1301.0,2,1.0,2,2.0,15.0,Hyderabad,Apartment,12960000.0
1017.0,2,2.0,1,1.0,41.0,Chennai,Apartment,8620000.0
1259.0,2,2.0,2,1.0,45.0,Hyderabad,Apartment,9690000.0
849.0,1,1.0,1,0.0,23.0,Delhi,Apartment,9480000.0
2960.0,5,4.0,3,2.0,2.0,Delhi,Villa,56370000.0
1917.0,3,3.0,1,1.0,27.0,Bangalore,Apartment,16850000.0
1718.0,3,2.0,1,2.0,5.0,Hyderabad,Apartment,17570000.0
1459.0,2,1.0,1,1.0,20.0,Pune,Independent House,15170000.0
1732.0,3,2.0,2,0.0,29.0,Mumbai,Independent House,29000000.0
2331.0,4,4.0,3,2.0,30.0,Chennai,Independent House,22610000.0
1359.0,2,2.0,1,2.0,28.0,Kolkata,Apartment,11330000.0
3989.0,6,5.0,3,,27.0,Delhi,Villa,76460000.0
2016.0,3,2.0,1,1.0,3.0,Delhi,Apartment,30360000.0
1387.0,2,1.0,1,1.0,25.0,Mumbai,Apartment,22950000.0
1268.0,2,1.0,2,2.0,22.0,Mumbai,Apartment,18270000.0
1395.0,2,1.0,1,0.0,0.0,Mumbai,Apartment,31460000.0
500.0,1,1.0,1,1.0,17.0,Bangalore,Apartment,6030000.0
1746.0,3,2.0,3,0.0,6.0,Chennai,Independent House,21640000.0
2544.0,4,4.0,1,0.0,29.0,Bangalore,Independent House,28550000.0
1684.0,3,2.0,1,1.0,44.0,Bangalore,Apartment,13090000.0
1055.0,2,1.0,2,1.0,24.0,Kolkata,Apartment,9080000.0
1415.0,2,2.0,1,1.0,34.0,Pune,Apartment,10420000.0
1914.0,3,2.0,3,0.0,41.0,Hyderabad,Independent House,13860000.0
1752.0,3,2.0,2,1.0,3.0,Mumbai,Apartment,35270000.0
1385.0,2,2.0,1,1.0,37.0,Bangalore,Apartment,12480000.0
688.0,1,1.0,2,0.0,0.0,Mumbai,Apartment,12430000.0
1397.0,2,1.0,1,1.0,33.0,Chennai,Apartment,12960000.0
1537.0,3,2.0,3,0.0,38.0,Delhi,Independent House,18960000.0
1185.0,2,2.0,1,2.0,28.0,Mumbai,Independent House,19540000.0
2379.0,4,3.0,2,,31.0,Mumbai,Independent House,43410000.0
2220.0,4,3.0,2,3.0,8.0,Delhi,Villa,44050000.0
3640.0,6,5.0,2,2.0,40.0,Delhi,Villa,51190000.0
1309.0,2,2.0,1,0.0,8.0,Bangalore,Apartment,14280000.0
2029.0,3,2.0,1,1.0,0.0,Chennai,Independent House,22000000.0
1268.0,2,2.0,2,1.0,8.0,Delhi,Apartment,21700000.0
2627.0,5,5.0,1,1.0,9.0,Delhi,Independent House,33970000.0
1340.0,2,2.0,2,0.0,30.0,Mumbai,Apartment,19030000.0
1590.0,3,2.0,2,0.0,34.0,Chennai,Apartment,11960000.0
2248.0,4,3.0,2,2.0,7.0,Bangalore,Villa,34610000.0
3578.0,6,5.0,3,3.0,38.0,Kolkata,Villa,33260000.0
932.0,1,1.0,1,1.0,1.0,Chennai,Apartment,10550000.0
1603.0,3,2.0,1,2.0,44.0,Kolkata,Apartment,9740000.0
1914.0,3,2.0,3,2.0,13.0,Hyderabad,Independent House,24660000.0
1355.0,2,1.0,1,1.0,,Chennai,Apartment,13200000.0
1122.0,2,2.0,2,0.0,18.0,Bangalore,Apartment,11660000.0
1238.0,2,2.0,2,1.0,14.0,Bangalore,Apartment,12030000.0
2317.0,4,4.0,2,2.0,22.0,Kolkata,Independent House,20620000.0
916.0,1,1.0,2,1.0,9.0,Mumbai,Apartment,16350000.0
1441.0,2,1.0,1,0.0,24.0,Mumbai,Apartment,24030000.0
879.0,1,1.0,1,1.0,14.0,Mumbai,Apartment,13580000.0
876.0,1,1.0,1,1.0,36.0,Mumbai,Apartment,10270000.0
2306.0,4,4.0,2,1.0,23.0,Bangalore,Independent House,27000000.0
994.0,2,1.0,2,0.0,20.0,Mumbai,Apartment,16590000.0
1101.0,2,1.0,2,0.0,29.0,Mumbai,Apartment,15310000.0
1017.0,2,2.0,1,0.0,44.0,Kolkata,Apartment,5460000.0
2929.0,5,5.0,1,2.0,40.0,Kolkata,Villa,24110000.0
1573.0,3,3.0,1,1.0,33.0,Chennai,Apartment,11000000.0
1446.0,2,2.0,2,2.0,20.0,Bangalore,Apartment,14650000.0
1313.0,2,1.0,1,2.0,35.0,Bangalore,Apartment,13810000.0
1594.0,3,2.0,1,0.0,5.0,Mumbai,Apartment,32340000.0
1135.0,2,2.0,2,0.0,20.0,Mumbai,Apartment,18890000.0
2138.0,4,4.0,1,2.0,30.0,Hyderabad,Villa,27320000.0
3087.0,5,5.0,3,1.0,18.0,Mumbai,Independent House,60940000.0
1790.0,3,2.0,2,2.0,32.0,Delhi,Villa,29790000.0
2072.0,3,3.0,2,1.0,5.0,Delhi,Independent House,32310000.0
3798.0,6,5.0,3,2.0,17.0,Bangalore,Villa,51930000.0
1383.0,2,2.0,2,2.0,19.0,Mumbai,Apartment,28910000.0
2698.0,5,5.0,1,2.0,18.0,Delhi,Villa,43890000.0
972.0,1,1.0,2,1.0,31.0,Pune,Apartment,7620000.0
1648.0,3,2.0,1,0.0,19.0,Mumbai,Independent House,34810000.0
994.0,2,2.0,2,0.0,26.0,Hyderabad,Apartment,8350000.0
876.0,1,1.0,1,2.0,0.0,Pune,Apartment,9220000.0
1423.0,2,2.0,3,0.0,45.0,Pune,Independent House,11190000.0
2266.0,4,4.0,2,3.0,42.0,Mumbai,Villa,43200000.0
1442.0,2,1.0,2,2.0,45.0,Bangalore,Apartment,12560000.0
1154.0,2,1.0,1,0.0,18.0,Bangalore,Apartment,12440000.0
1552.0,3,2.0,1,1.0,19.0,Mumbai,Independent House,27450000.0
3157.0,5,5.0,1,3.0,43.0,Bangalore,Villa,36250000.0
3465.0,6,5.0,3,1.0,19.0,Bangalore,Villa,50670000.0
2691.0,5,4.0,3,1.0,9.0,Pune,Villa,38180000.0
3066.0,5,5.0,1,0.0,31.0,Mumbai,Independent House,48580000.0
1748.0,3,2.0,2,2.0,8.0,Mumbai,Independent House,35030000.0
3597.0,6,5.0,3,1.0,30.0,Bangalore,Villa,61310000.0
807.0,1,1.0,2,1.0,10.0,Delhi,Apartment,10800000.0
2353.0,4,3.0,2,1.0,25.0,Chennai,Independent House,20440000.0
1217.0,2,1.0,1,2.0,13.0,Kolkata,Independent House,10860000.0
2598.0,4,3.0,1,1.0,41.0,Pune,Villa,24700000.0
1443.0,2,1.0,2,1.0,9.0,Chennai,Apartment,13050000.0
1935.0,3,3.0,2,1.0,19.0,Chennai,Apartment,18330000.0
1058.0,2,2.0,2,1.0,16.0,Mumbai,Apartment,19140000.0
1860.0,3,2.0,2,2.0,4.0,Kolkata,Independent House,19300000.0
1036.0,2,1.0,3,0.0,12.0,Delhi,Independent House,14930000.0
503.0,1,1.0,2,2.0,36.0,Bangalore,Apartment,4810000.0
1044.0,2,2.0,3,1.0,23.0,Delhi,Independent House,14460000.0
3514.0,6,5.0,2,1.0,8.0,Delhi,Villa,69110000.0
1845.0,3,2.0,2,0.0,37.0,Bangalore,Apartment,14860000.0
2814.0,5,5.0,1,2.0,6.0,,Villa,37940000.0
2346.0,4,4.0,3,1.0,31.0,Mumbai,Independent House,32060000.0
885.0,1,1.0,2,1.0,37.0,Bangalore,Apartment,7720000.0
1124.0,2,2.0,1,1.0,37.0,Mumbai,Independent House,16740000.0
627.0,1,1.0,2,1.0,28.0,Pune,Independent House,6130000.0
1995.0,3,3.0,3,0.0,28.0,Bangalore,Independent House,19650000.0
2825.0,5,5.0,3,2.0,45.0,Chennai,Independent House,23830000.0
2628.0,5,4.0,1,1.0,19.0,Mumbai,Independent House,41490000.0
1251.0,2,2.0,2,2.0,40.0,Delhi,Apartment,11670000.0
1349.0,2,2.0,2,0.0,45.0,Delhi,Apartment,14290000.0
1487.0,2,2.0,1,2.0,33.0,Bangalore,Apartment,11670000.0
1205.0,2,1.0,3,1.0,21.0,Delhi,Independent House,19280000.0
1176.0,2,2.0,2,2.0,14.0,Delhi,Independent House,17450000.0
1641.0,3,2.0,3,1.0,10.0,Bangalore,Independent House,19530000.0
561.0,1,1.0,2,0.0,8.0,Bangalore,Independent House,7600000.0
1155.0,2,2.0,1,1.0,2.0,Bangalore,Apartment,14540000.0
2549.0,4,3.0,2,1.0,29.0,Bangalore,Independent House,23510000.0
1542.0,3,3.0,2,0.0,18.0,Chennai,Apartment,12770000.0
1595.0,3,3.0,2,2.0,24.0,Mumbai,Independent House,29380000.0
1806.0,3,3.0,1,2.0,12.0,Delhi,Independent House,27750000.0
3738.0,6,5.0,3,1.0,6.0,Bangalore,Villa,57710000.0
1925.0,3,2.0,2,1.0,20.0,Bangalore,Apartment,19640000.0
1503.0,2,2.0,1,0.0,42.0,Kolkata,Independent House,10520000.0
2653.0,5,4.0,3,3.0,18.0,Pune,Villa,32420000.0
2598.0,4,4.0,3,3.0,21.0,Delhi,Villa,44580000.0
1749.0,3,3.0,2,1.0,24.0,Kolkata,Apartment,11520000.0
1133.0,2,1.0,2,0.0,9.0,Bangalore,Apartment,13660000.0
682.0,1,1.0,1,0.0,14.0,Hyderabad,Apartment,6560000.0
1507.0,2,2.0,1,1.0,8.0,Hyderabad,Apartment,14450000.0
2018.0,3,3.0,2,1.0,24.0,Hyderabad,Independent House,17150000.0
566.0,1,1.0,2,0.0,25.0,Kolkata,Apartment,4110000.0
1031.0,2,2.0,2,0.0,18.0,Bangalore,Apartment,11610000.0
1664.0,3,3.0,2,1.0,12.0,Bangalore,Apartment,19370000.0
1426.0,2,1.0,1,1.0,12.0,Delhi,Apartment,17530000.0
936.0,1,1.0,2,0.0,15.0,Bangalore,Apartment,9160000.0
1409.0,2,1.0,1,1.0,20.0,Hyderabad,Apartment,10780000.0
1710.0,3,3.0,1,2.0,33.0,Bangalore,Apartment,15580000.0
1154.0,2,2.0,1,0.0,2.0,Mumbai,Independent House,23960000.0
1282.0,2,1.0,2,0.0,14.0,Mumbai,Apartment,19840000.0
1697.0,3,2.0,1,0.0,9.0,Pune,Apartment,19300000.0
1935.0,3,3.0,3,1.0,35.0,Delhi,Independent House,24640000.0
3078.0,5,5.0,2,3.0,9.0,Mumbai,Villa,75020000.0
802.0,1,1.0,2,1.0,42.0,Mumbai,Apartment,9350000.0
1588.0,3,2.0,2,0.0,23.0,Hyderabad,Apartment,13520000.0
658.0,1,1.0,2,0.0,2.0,Mumbai,Apartment,13360000.0
1681.0,3,2.0,1,1.0,31.0,Chennai,Apartment,12480000.0
1271.0,2,2.0,2,0.0,11.0,Bangalore,Independent House,14930000.0
1761.0,3,2.0,2,1.0,15.0,Bangalore,Independent House,23380000.0
2366.0,4,3.0,2,1.0,44.0,Pune,Villa,28260000.0
3055.0,5,5.0,2,1.0,17.0,Hyderabad,Villa,38490000.0
2041.0,3,3.0,1,2.0,3.0,Pune,Apartment,25110000.0
1229.0,2,2.0,1,1.0,20.0,Bangalore,Apartment,10930000.0
711.0,1,1.0,1,1.0,,Delhi,Apartment,7940000.0
1014.0,2,1.0,1,1.0,27.0,Chennai,Apartment,9240000.0
1076.0,2,2.0,1,2.0,30.0,Delhi,Apartment,13200000.0
1419.0,2,1.0,1,1.0,3.0,Pune,Apartment,14380000.0
1098.0,2,2.0,2,0.0,27.0,Mumbai,Apartment,18290000.0
1743.0,3,2.0,1,1.0,38.0,Bangalore,Independent House,14420000.0
1610.0,3,2.0,2,1.0,22.0,Mumbai,Independent House,25900000.0
972.0,1,1.0,2,1.0,0.0,Kolkata,Apartment,9280000.0
1482.0,2,1.0,2,0.0,7.0,Mumbai,Apartment,28980000.0
1165.0,2,2.0,1,2.0,37.0,Mumbai,Apartment,14260000.0
1860.0,3,2.0,3,2.0,43.0,Hyderabad,Independent House,13550000.0
1999.0,3,3.0,1,0.0,43.0,Bangalore,Independent House,19220000.0
1785.0,3,3.0,2,1.0,27.0,Mumbai,Independent House,34470000.0
1697.0,3,2.0,1,0.0,45.0,Mumbai,Independent House,22800000.0
868.0,1,1.0,1,1.0,24.0,Mumbai,Apartment,11620000.0
1820.0,3,3.0,1,1.0,26.0,Chennai,Apartment,17900000.0
2782.0,5,5.0,1,2.0,1.0,Mumbai,Villa,74240000.0
1423.0,2,2.0,1,1.0,32.0,Mumbai,Apartment,20940000.0
3101.0,5,5.0,2,3.0,18.0,Kolkata,Villa,38250000.0
1714.0,3,2.0,2,1.0,14.0,Mumbai,Apartment,28970000.0
1271.0,2,2.0,2,1.0,18.0,Pune,Apartment,11840000.0
910.0,1,1.0,1,1.0,8.0,Pune,Apartment,10080000.0
1573.0,3,3.0,3,1.0,17.0,Mumbai,Independent House,26020000.0
1329.0,2,2.0,2,1.0,29.0,Delhi,Apartment,15360000.0
924.0,1,1.0,1,0.0,3.0,Mumbai,Apartment,18660000.0
1351.0,2,2.0,1,2.0,42.0,Delhi,Apartment,14510000.0
898.0,1,1.0,2,0.0,44.0,Chennai,Apartment,7200000.0
1508.0,2,1.0,1,1.0,18.0,Pune,Apartment,13720000.0
924.0,1,1.0,1,1.0,14.0,Chennai,Apartment,10090000.0
1947.0,3,3.0,1,0.0,40.0,Delhi,Independent House,22360000.0
2505.0,4,4.0,3,1.0,45.0,Bangalore,Independent House,23030000.0
1144.0,2,2.0,1,0.0,39.0,Kolkata,Apartment,6860000.0
1861.0,3,2.0,2,0.0,10.0,Delhi,Independent House,29490000.0
1307.0,2,1.0,2,0.0,44.0,Delhi,Apartment,13850000.0
720.0,1,1.0,1,1.0,43.0,Mumbai,Apartment,8800000.0
1719.0,3,3.0,1,2.0,3.0,Pune,Apartment,22140000.0
1813.0,3,3.0,2,1.0,19.0,Bangalore,Independent House,18570000.0
2256.0,4,3.0,2,2.0,27.0,Kolkata,Independent House,15950000.0
1705.0,3,2.0,3,1.0,45.0,Bangalore,Independent House,11420000.0
1862.0,3,2.0,2,0.0,3.0,Mumbai,Apartment,34400000.0
976.0,2,1.0,2,1.0,40.0,Mumbai,Apartment,10370000.0
1029.0,2,2.0,1,0.0,33.0,Mumbai,Apartment,13180000.0
1306.0,2,1.0,1,1.0,45.0,Delhi,Apartment,13450000.0
-1334.0,2,1.0,2,,0.0,Pune,Apartment,15630000.0
2117.0,4,4.0,3,1.0,7.0,Delhi,Independent House,31560000.0
678.0,1,1.0,2,0.0,32.0,Mumbai,Apartment,9990000.0
1293.0,2,2.0,1,1.0,32.0,Mumbai,Apartment,17260000.0
1444.0,2,2.0,2,0.0,30.0,Mumbai,Independent House,25170000.0
1928.0,3,2.0,2,1.0,11.0,Delhi,Apartment,23730000.0
613.0,1,1.0,1,1.0,38.0,Bangalore,Apartment,5870000.0
1442.0,2,1.0,1,2.0,3.0,Bangalore,Apartment,15730000.0
1616.0,3,2.0,2,1.0,31.0,Chennai,Apartment,14950000.0
2603.0,4,3.0,2,2.0,20.0,Mumbai,Villa,56400000.0
1921.0,3,3.0,2,1.0,273.0,Bangalore,Independent House,17680000.0
2463.0,4,3.0,3,1.0,4.0,Pune,Independent House,29670000.0
1380.0,2,1.0,2,1.0,23.0,Chennai,Apartment,14620000.0
1564.0,3,2.0,1,1.0,11.0,Delhi,Apartment,19670000.0
2158.0,4,3.0,3,,15.0,Mumbai,Independent House,45250000.0
1143.0,2,1.0,1,0.0,13.0,Kolkata,Apartment,9370000.0
812.0,1,1.0,1,1.0,30.0,Hyderabad,Apartment,5820000.0
1560.0,3,2.0,3,1.0,17.0,Bangalore,Independent House,16050000.0
2599.0,4,3.0,3,3.0,39.0,Hyderabad,Villa,24540000.0
2128.0,4,4.0,2,0.0,30.0,Mumbai,Independent House,40720000.0
789.0,1,1.0,2,1.0,22.0,Mumbai,Apartment,13730000.0
896.0,1,1.0,2,2.0,37.0,Chennai,Apartment,8080000.0
2139.0,4,4.0,1,3.0,21.0,Mumbai,Villa,42160000.0
2377.0,4,4.0,1,1.0,32.0,Hyderabad,Independent House,21850000.0
1180.0,2,2.0,1,1.0,40.0,Bangalore,Apartment,8540000.0
1615.0,3,2.0,1,1.0,33.0,Mumbai,Apartment,24310000.0
2844.0,5,5.0,3,1.0,18.0,Chennai,Villa,34280000.0
2534.0,4,3.0,2,1.0,34.0,Bangalore,Independent House,23500000.0
1036.0,2,2.0,1,0.0,21.0,Mumbai,Apartment,13890000.0
2988.0,5,5.0,3,2.0,13.0,Bangalore,Villa,54250000.0
1540.0,3,2.0,2,0.0,7.0,Hyderabad,Independent House,16710000.0
1567.0,3,,2,1.0,36.0,Bangalore,Independent House,15890000.0
1241.0,2,2.0,2,0.0,4.0,Mumbai,Apartment,23080000.0
593.0,1,1.0,1,1.0,5.0,Kolkata,Apartment,5070000.0
3214.0,6,5.0,3,1.0,27.0,Delhi,Villa,44760000.0
1597.0,3,3.0,2,1.0,12.0,Bangalore,Independent House,20340000.0
2222.0,4,3.0,2,3.0,33.0,Mumbai,Villa,41430000.0
2625.0,4,4.0,2,1.0,6.0,Mumbai,Villa,66610000.0
1253.0,2,2.0,3,0.0,35.0,Bangalore,Independent House,16050000.0
2003.0,3,2.0,3,1.0,24.0,Bangalore,Independent House,19610000.0
1497.0,2,2.0,2,2.0,28.0,Pune,Apartment,13470000.0
1416.0,2,1.0,1,1.0,,Bangalore,Apartment,10980000.0
1562.0,3,2.0,1,2.0,38.0,Kolkata,Independent House,11050000.0
802.0,1,1.0,2,1.0,18.0,Delhi,Apartment,10070000.0
1527.0,3,2.0,2,1.0,17.0,Pune,Apartment,14110000.0
1416.0,2,1.0,2,1.0,14.0,Delhi,Apartment,19680000.0
1479.0,2,1.0,2,2.0,11.0,Delhi,Apartment,20260000.0
2327.0,4,3.0,2,1.0,39.0,Bangalore,Independent House,25610000.0
1571.0,3,2.0,2,,33.0,Pune,Apartment,13710000.0
1679.0,3,3.0,2,1.0,20.0,Mumbai,Independent House,27900000.0
1186.0,2,1.0,2,1.0,25.0,Delhi,Apartment,13970000.0
1787.0,3,2.0,1,0.0,0.0,Mumbai,Independent House,37560000.0
1341.0,2,2.0,3,1.0,6.0,Mumbai,Independent House,27400000.0
2045.0,3,3.0,1,0.0,24.0,Bangalore,Apartment,19160000.0
2119.0,4,4.0,1,2.0,15.0,Mumbai,Villa,43450000.0
1186.0,2,1.0,2,0.0,14.0,Delhi,Apartment,15060000.0
2599.0,4,4.0,3,1.0,10.0,Kolkata,Villa,27960000.0
3063.0,5,5.0,3,2.0,45.0,Mumbai,Villa,49740000.0
1735.0,3,2.0,2,2.0,40.0,Delhi,Villa,24790000.0
3035.0,5,4.0,2,2.0,3.0,Bangalore,Villa,51570000.0
1265.0,2,1.0,2,2.0,9.0,Mumbai,Independent House,28290000.0
1912.0,3,3.0,2,,16.0,Pune,Apartment,19850000.0
1250.0,2,2.0,1,0.0,26.0,Mumbai,Apartment,17550000.0
1262.0,2,1.0,1,2.0,24.0,Mumbai,Apartment,19870000.0
1210.0,2,2.0,2,2.0,1.0,Bangalore,Apartment,15430000.0
1339.0,2,2.0,2,1.0,9.0,Mumbai,Apartment,21980000.0
1295.0,2,1.0,3,1.0,,Bangalore,Independent House,16900000.0
3318.0,6,5.0,1,3.0,18.0,Hyderabad,Villa,43270000.0
1031.0,2,1.0,2,0.0,43.0,Delhi,Apartment,9350000.0
1409.0,2,2.0,1,1.0,4.0,Mumbai,Independent House,29940000.0
1036.0,2,2.0,1,2.0,7.0,Mumbai,Apartment,21420000.0
1889.0,3,3.0,2,2.0,21.0,Hyderabad,Apartment,18320000.0
890.0,1,1.0,1,1.0,24.0,Bangalore,Apartment,8510000.0
1212.0,2,1.0,1,1.0,36.0,Bangalore,Apartment,9700000.0
1012.0,2,2.0,2,0.0,22.0,Chennai,Apartment,9880000.0
1620.0,3,2.0,1,0.0,8.0,Delhi,Apartment,25180000.0
993.0,2,1.0,1,2.0,29.0,Hyderabad,Apartment,7690000.0
1704.0,3,2.0,2,1.0,11.0,Delhi,Apartment,22970000.0
1878.0,3,2.0,1,1.0,12.0,Chennai,Apartment,17170000.0
1203.0,2,2.0,2,0.0,13.0,Delhi,Apartment,15300000.0
713.0,1,1.0,2,2.0,9.0,Mumbai,Apartment,11980000.0
1492.0,2,2.0,2,0.0,9.0,Hyderabad,Apartment,13720000.0
1046.0,2,2.0,2,1.0,15.0,Delhi,Apartment,13190000.0
1682.0,3,2.0,1,0.0,18.0,Mumbai,Apartment,28890000.0
1757.0,3,3.0,2,2.0,3.0,Mumbai,Apartment,34660000.0
782.0,1,1.0,2,0.0,19.0,Bangalore,Apartment,9500000.0
954.0,1,1.0,1,0.0,42.0,Chennai,Apartment,7190000.0
1012.0,2,2.0,1,0.0,38.0,Chennai,Apartment,7790000.0
1422.0,2,2.0,2,2.0,42.0,Mumbai,Apartment,17000000.0
1557.0,3,2.0,2,1.0,13.0,Mumbai,Independent House,28080000.0
1013.0,2,1.0,2,0.0,41.0,Delhi,Apartment,9120000.0
649.0,1,1.0,1,1.0,22.0,Mumbai,Independent House,13500000.0
1563.0,3,2.0,2,0.0,43.0,Delhi,Apartment,19040000.0
1603.0,3,2.0,1,1.0,1.0,Kolkata,Apartment,14030000.0
1889.0,3,2.0,2,0.0,38.0,Pune,Independent House,14930000.0
3523.0,6,5.0,1,1.0,20.0,Delhi,Villa,59050000.0
2076.0,4,4.0,1,1.0,30.0,Kolkata,Independent House,14870000.0
1300.0,2,1.0,2,1.0,32.0,Chennai,Independent House,12290000.0
1474.0,2,1.0,2,1.0,37.0,Delhi,Independent House,16480000.0
1726.0,3,2.0,1,0.0,28.0,Delhi,Independent House,22120000.0
1452.0,2,2.0,2,0.0,31.0,Pune,Apartment,10470000.0
2662.0,5,5.0,3,2.0,34.0,Chennai,Villa,30070000.0
735.0,1,1.0,1,1.0,29.0,Delhi,Apartment,8900000.0
1097.0,2,2.0,1,1.0,36.0,Delhi,Apartment,11530000.0
848.0,1,1.0,1,1.0,40.0,Kolkata,Apartment,4960000.0
581.0,1,1.0,2,0.0,29.0,Bangalore,Apartment,6020000.0
1220.0,2,1.0,1,2.0,1.0,Bangalore,Independent House,16770000.0
2008.0,3,3.0,1,1.0,12.0,Pune,Independent House,21030000.0
1775.0,3,3.0,3,1.0,2.0,Bangalore,Villa,28900000.0
1607.0,3,2.0,2,1.0,16.0,Bangalore,Apartment,17990000.0
1512.0,2,1.0,2,1.0,44.0,Bangalore,Independent House,14440000.0
1341.0,2,2.0,2,2.0,19.0,Kolkata,Apartment,10010000.0
1212.0,2,2.0,2,1.0,19.0,Pune,Apartment,11680000.0
2575.0,4,4.0,3,2.0,37.0,Mumbai,Villa,48770000.0
1187.0,2,2.0,1,2.0,31.0,Mumbai,Apartment,15450000.0
1957.0,3,2.0,1,1.0,43.0,Bangalore,Independent House,16870000.0
1439.0,2,2.0,2,2.0,15.0,Mumbai,Independent House,22930000.0
1890.0,3,2.0,2,1.0,6.0,Mumbai,Apartment,33770000.0
1152.0,2,2.0,2,2.0,25.0,Bangalore,Apartment,12850000.0
1578.0,3,2.0,3,1.0,14.0,Pune,Independent House,16850000.0
1208.0,2,1.0,1,0.0,25.0,Pune,Apartment,12260000.0
2710.0,5,5.0,3,1.0,21.0,Kolkata,Independent House,25150000.0
577.0,1,1.0,3,2.0,36.0,Delhi,Independent House,8050000.0
1772.0,3,2.0,2,1.0,30.0,Hyderabad,Apartment,14670000.0
1185.0,2,1.0,1,2.0,35.0,Chennai,Apartment,9800000.0
1180.0,2,2.0,1,1.0,27.0,Mumbai,Apartment,17640000.0
862.0,1,1.0,2,1.0,0.0,Pune,Apartment,9630000.0
1570.0,3,3.0,2,2.0,14.0,Pune,Independent House,16870000.0
2550.0,4,3.0,3,2.0,43.0,Mumbai,Villa,45750000.0
1179.0,2,1.0,2,0.0,12.0,Mumbai,Apartment,21790000.0
1480.0,2,1.0,1,1.0,7.0,Pune,Apartment,13640000.0
1605.0,3,3.0,3,1.0,8.0,Kolkata,Independent House,16610000.0
1170.0,2,1.0,1,1.0,27.0,Pune,Apartment,10010000.0
2254.0,4,4.0,2,0.0,15.0,Mumbai,Independent House,42650000.0
607.0,1,1.0,2,1.0,24.0,Mumbai,Apartment,9300000.0
1999.0,3,3.0,1,1.0,14.0,Bangalore,Independent House,26670000.0
2421.0,4,4.0,1,0.0,32.0,Mumbai,Independent House,43300000.0
1567.0,3,3.0,1,0.0,29.0,Chennai,Independent House,16810000.0
927.0,1,1.0,1,2.0,13.0,Bangalore,Apartment,10870000.0
1569.0,3,3.0,1,0.0,27.0,Mumbai,Apartment,20770000.0
2091.0,4,4.0,3,2.0,1.0,Chennai,Independent House,25220000.0
1206.0,2,2.0,2,0.0,32.0,Mumbai,Apartment,17080000.0
1812.0,3,2.0,1,0.0,26.0,Delhi,Apartment,18430000.0
1392.0,2,2.0,1,0.0,38.0,Chennai,Apartment,10940000.0
1439.0,2,1.0,1,0.0,34.0,Mumbai,Independent House,22960000.0
1403.0,2,1.0,3,0.0,2.0,Pune,Independent House,16440000.0
1519.0,2,1.0,1,1.0,17.0,Mumbai,Independent House,25390000.0
1101.0,2,2.0,1,1.0,13.0,Hyderabad,Apartment,9640000.0
1537.0,3,2.0,2,1.0,25.0,Chennai,Independent House,15560000.0
2041.0,3,3.0,3,0.0,38.0,Delhi,Independent House,24540000.0
963.0,1,1.0,1,0.0,44.0,Mumbai,Apartment,11440000.0
1454.0,2,1.0,1,1.0,25.0,Kolkata,Apartment,10200000.0
2309.0,4,4.0,1,2.0,45.0,Bangalore,Villa,24340000.0
1306.0,2,2.0,2,1.0,39.0,Hyderabad,Apartment,9250000.0
4179.0,6,5.0,2,1.0,16.0,Mumbai,Villa,95200000.0
1205.0,2,2.0,1,1.0,40.0,Pune,Apartment,8680000.0
838.0,1,1.0,1,0.0,24.0,Mumbai,Apartment,12080000.0
1925.0,3,2.0,2,1.0,9.0,Kolkata,Apartment,14970000.0
1130.0,2,2.0,3,2.0,8.0,Mumbai,Villa,31970000.0
